timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-01-20T21:00:00+0100,13229,10384,0,,,253
2015-01-20T22:00:00+0100,12018,9660,0,,,219
2015-01-20T23:00:00+0100,10849,8862,0,,,277
2015-01-21T00:00:00+0100,9797,7978,0,,,329
2015-01-21T01:00:00+0100,9188,7396,0,,,314
2015-01-21T02:00:00+0100,8869,7051,0,,,279
2015-01-21T03:00:00+0100,8766,6934,0,,,284
2015-01-21T04:00:00+0100,8819,6871,0,,,325
2015-01-21T05:00:00+0100,9287,7168,0,,,361
2015-01-21T06:00:00+0100,10799,8038,0,,,352
2015-01-21T07:00:00+0100,13384,9460,0,,,388
2015-01-21T08:00:00+0100,14966,10833,2,,,436
2015-01-21T09:00:00+0100,15400,11421,33,,,418
2015-01-21T10:00:00+0100,15511,11676,102,450,45,405
2015-01-21T11:00:00+0100,15497,11704,169,,,499
2015-01-21T12:00:00+0100,15252,11466,247,,,406
2015-01-21T13:00:00+0100,15183,11292,274,,,325
2015-01-21T14:00:00+0100,15104,11238,222,,,300
2015-01-21T15:00:00+0100,15022,11141,140,,,296
2015-01-21T16:00:00+0100,15147,11176,51,,,333
2015-01-21T17:00:00+0100,16117,12021,2,,,427
2015-01-21T18:00:00+0100,15690,11592,0,,,541
2015-01-21T19:00:00+0100,15076,11047,0,,,541
2015-01-21T20:00:00+0100,14144,10282,0,,,426
2015-01-21T21:00:00+0100,13109,9666,0,,,401
2015-01-21T22:00:00+0100,11952,8915,0,,,442
2015-01-21T23:00:00+0100,10889,8292,0,,,409
2015-01-22T00:00:00+0100,9948,7681,0,,,426
2015-01-22T01:00:00+0100,9297,7231,0,,,509
2015-01-22T02:00:00+0100,8988,6851,0,,,536
2015-01-22T03:00:00+0100,8866,6594,0,,,555
2015-01-22T04:00:00+0100,8947,6492,0,,,505
2015-01-22T05:00:00+0100,9457,6677,0,,,449
2015-01-22T06:00:00+0100,10951,7414,0,,,506
2015-01-22T07:00:00+0100,13467,7683,0,,,508
2015-01-22T08:00:00+0100,15066,9263,2,,,513
2015-01-22T09:00:00+0100,15549,9690,26,,,493
2015-01-22T10:00:00+0100,15736,10003,56,,,524
2015-01-22T11:00:00+0100,15785,10291,60,,,479
2015-01-22T12:00:00+0100,15532,10401,60,,,365
2015-01-22T13:00:00+0100,15532,10503,47,,,362
2015-01-22T14:00:00+0100,15441,10477,30,,,274
2015-01-22T15:00:00+0100,15359,10492,18,,,232
2015-01-22T16:00:00+0100,15467,10594,12,,,303
2015-01-22T17:00:00+0100,16208,11116,0,,,448
2015-01-22T18:00:00+0100,15846,10878,0,,,493
2015-01-22T19:00:00+0100,15281,10487,0,,,444
2015-01-22T20:00:00+0100,14419,9969,0,,,444
2015-01-22T21:00:00+0100,13224,9448,0,,,383
2015-01-22T22:00:00+0100,12003,8783,0,,,269
2015-01-22T23:00:00+0100,10946,8035,0,,,246
2015-01-23T00:00:00+0100,10122,7265,0,,,210
2015-01-23T01:00:00+0100,9526,6764,0,,,138
2015-01-23T02:00:00+0100,9214,6487,0,,,97
2015-01-23T03:00:00+0100,9087,6414,0,,,49
2015-01-23T04:00:00+0100,9181,6504,0,,,42
2015-01-23T05:00:00+0100,9678,6853,0,,,59
2015-01-23T06:00:00+0100,11129,7840,0,,,35
2015-01-23T07:00:00+0100,13570,9279,0,1,0,1
2015-01-23T08:00:00+0100,15188,10569,2,0,0,0
2015-01-23T09:00:00+0100,15755,11177,29,2,0,2
2015-01-23T10:00:00+0100,15842,11426,92,,,10
2015-01-23T11:00:00+0100,15806,11553,153,,,14
2015-01-23T12:00:00+0100,15631,11391,168,,,29
2015-01-23T13:00:00+0100,15634,11354,173,,,38
2015-01-23T14:00:00+0100,15537,11232,137,,,56
2015-01-23T15:00:00+0100,15355,11306,76,,,114
2015-01-23T16:00:00+0100,15342,11526,34,,,208
2015-01-23T17:00:00+0100,16079,12297,2,,,317
2015-01-23T18:00:00+0100,15673,11965,0,,,433
2015-01-23T19:00:00+0100,14991,11484,0,,,511
2015-01-23T20:00:00+0100,14067,10980,0,,,749
2015-01-23T21:00:00+0100,12939,10357,0,,,863
2015-01-23T22:00:00+0100,11887,9599,0,,,1017
2015-01-23T23:00:00+0100,11054,8898,0,,,1171
2015-01-24T00:00:00+0100,9999,8637,0,,,1260
2015-01-24T01:00:00+0100,9264,8021,0,,,1543
2015-01-24T02:00:00+0100,8834,7595,0,,,1649
2015-01-24T03:00:00+0100,8651,7394,0,,,1578
2015-01-24T04:00:00+0100,8593,7312,0,,,1308
2015-01-24T05:00:00+0100,8757,7414,0,,,1117
2015-01-24T06:00:00+0100,9260,7817,0,,,814
2015-01-24T07:00:00+0100,10203,8638,0,,,800
2015-01-24T08:00:00+0100,11431,9494,1,,,804
2015-01-24T09:00:00+0100,12504,10128,10,,,782
2015-01-24T10:00:00+0100,13004,10562,31,,,891
2015-01-24T11:00:00+0100,12972,10663,74,,,1019
2015-01-24T12:00:00+0100,12685,10538,147,,,1155
2015-01-24T13:00:00+0100,12291,10399,188,,,1299
2015-01-24T14:00:00+0100,12010,10415,167,,,1277
2015-01-24T15:00:00+0100,11901,10492,104,,,1179
2015-01-24T16:00:00+0100,12143,10541,36,,,1095
2015-01-24T17:00:00+0100,13323,10918,2,,,1022
2015-01-24T18:00:00+0100,13662,10538,0,,,1029
2015-01-24T19:00:00+0100,13147,10075,0,,,913
2015-01-24T20:00:00+0100,12438,9888,0,,,823
2015-01-24T21:00:00+0100,11569,9537,0,,,826
2015-01-24T22:00:00+0100,10840,9056,0,,,693
2015-01-24T23:00:00+0100,10052,8545,0,,,654
2015-01-25T00:00:00+0100,11738,7957,0,,,628
2015-01-25T01:00:00+0100,11271,7538,0,,,579
2015-01-25T02:00:00+0100,11040,7171,0,,,495
2015-01-25T03:00:00+0100,11008,6986,0,,,439
2015-01-25T04:00:00+0100,10916,6911,0,,,383
2015-01-25T05:00:00+0100,10998,6944,0,,,402
2015-01-25T06:00:00+0100,11392,7173,0,,,391
2015-01-25T07:00:00+0100,11776,7638,0,,,394
2015-01-25T08:00:00+0100,12306,8359,0,,,387
2015-01-25T09:00:00+0100,13085,8945,9,,,411
2015-01-25T10:00:00+0100,13641,9535,37,,,329
2015-01-25T11:00:00+0100,14317,9864,64,,,293
2015-01-25T12:00:00+0100,14663,10063,74,,,300
2015-01-25T13:00:00+0100,14535,10111,96,,,338
2015-01-25T14:00:00+0100,14538,10131,89,,,345
2015-01-25T15:00:00+0100,14636,10121,54,,,323
2015-01-25T16:00:00+0100,14654,10191,18,,,368
2015-01-25T17:00:00+0100,15164,10761,1,,,372
2015-01-25T18:00:00+0100,15141,10685,0,,,460
2015-01-25T19:00:00+0100,14668,10455,0,,,489
2015-01-25T20:00:00+0100,14059,10265,0,,,525
2015-01-25T21:00:00+0100,13345,9827,0,,,525
2015-01-25T22:00:00+0100,12615,9298,0,,,566
2015-01-25T23:00:00+0100,11717,8527,0,,,583
2015-01-26T00:00:00+0100,9054,8081,0,,,664
2015-01-26T01:00:00+0100,8564,7818,0,,,687
2015-01-26T02:00:00+0100,8377,7539,0,,,736
2015-01-26T03:00:00+0100,8343,7477,0,,,812
2015-01-26T04:00:00+0100,8465,7634,0,,,833
2015-01-26T05:00:00+0100,9033,8089,0,,,836
2015-01-26T06:00:00+0100,10588,9168,0,,,881
2015-01-26T07:00:00+0100,13130,10907,0,,,878
2015-01-26T08:00:00+0100,14805,12274,0,,,872
2015-01-26T09:00:00+0100,15319,12789,3,,,1031
2015-01-26T10:00:00+0100,15403,12950,13,,,1050
2015-01-26T11:00:00+0100,15536,13214,28,,,1125
2015-01-26T12:00:00+0100,15515,13035,36,,,1117
2015-01-26T13:00:00+0100,15565,13115,41,,,1334
2015-01-26T14:00:00+0100,15306,12343,42,,,1406
2015-01-26T15:00:00+0100,15088,12998,44,,,1512
2015-01-26T16:00:00+0100,15211,12986,18,,,1782
2015-01-26T17:00:00+0100,15941,13344,1,,,1807
2015-01-26T18:00:00+0100,15576,12835,0,,,1726
2015-01-26T19:00:00+0100,14986,12259,0,,,1659
2015-01-26T20:00:00+0100,14085,11741,0,,,1616
2015-01-26T21:00:00+0100,13078,11121,0,,,1587
2015-01-26T22:00:00+0100,11891,10368,0,,,1569
2015-01-26T23:00:00+0100,10792,9628,0,,,1514
2015-01-27T00:00:00+0100,9683,8940,0,,,1385
2015-01-27T01:00:00+0100,9070,8517,0,,,1255
2015-01-27T02:00:00+0100,8756,8120,0,,,1316
2015-01-27T03:00:00+0100,8656,7977,0,,,1369
2015-01-27T04:00:00+0100,8708,7989,0,,,1347
2015-01-27T05:00:00+0100,9217,8325,0,,,1309
2015-01-27T06:00:00+0100,10795,9523,0,,,1178
2015-01-27T07:00:00+0100,13282,11259,0,,,1025
2015-01-27T08:00:00+0100,14590,12621,1,,,862
2015-01-27T09:00:00+0100,14982,13282,24,,,765
2015-01-27T10:00:00+0100,15003,13532,89,,,651
2015-01-27T11:00:00+0100,14969,13755,165,,,599
2015-01-27T12:00:00+0100,14678,13668,149,,,685
2015-01-27T13:00:00+0100,14709,13677,134,,,740
2015-01-27T14:00:00+0100,14625,13676,153,,,639
2015-01-27T15:00:00+0100,14610,13612,124,,,460
2015-01-27T16:00:00+0100,14721,13560,55,,,418
2015-01-27T17:00:00+0100,15516,13982,3,,,407
2015-01-27T18:00:00+0100,15386,13439,0,,,301
2015-01-27T19:00:00+0100,14831,12723,0,,,225
2015-01-27T20:00:00+0100,13957,12105,0,,,273
2015-01-27T21:00:00+0100,12926,11633,0,,,393
2015-01-27T22:00:00+0100,11654,10862,0,,,568
2015-01-27T23:00:00+0100,10669,9976,0,,,721
2015-01-28T00:00:00+0100,9902,9244,0,,,780
2015-01-28T01:00:00+0100,9228,8725,0,,,776
2015-01-28T02:00:00+0100,8905,8363,0,,,1000
2015-01-28T03:00:00+0100,8783,8257,0,,,1176
2015-01-28T04:00:00+0100,8836,8179,0,,,1450
2015-01-28T05:00:00+0100,9319,8450,0,,,1678
2015-01-28T06:00:00+0100,10839,9444,0,,,1677
2015-01-28T07:00:00+0100,13378,11283,0,,,1827
2015-01-28T08:00:00+0100,14986,12921,0,,,1927
2015-01-28T09:00:00+0100,15447,13424,12,,,2142
2015-01-28T10:00:00+0100,15595,13600,42,,,2325
2015-01-28T11:00:00+0100,15710,13636,57,,,2397
2015-01-28T12:00:00+0100,15660,13428,56,,,2321
2015-01-28T13:00:00+0100,15836,13300,37,,,2307
2015-01-28T14:00:00+0100,15909,13280,21,,,2336
2015-01-28T15:00:00+0100,15875,13174,12,,,2348
2015-01-28T16:00:00+0100,16010,13101,6,,,2129
2015-01-28T17:00:00+0100,16413,13849,0,,,1949
2015-01-28T18:00:00+0100,15878,13367,0,,,2267
2015-01-28T19:00:00+0100,15216,12822,0,,,2308
2015-01-28T20:00:00+0100,14312,12136,0,,,2381
2015-01-28T21:00:00+0100,13293,11510,0,,,2385
2015-01-28T22:00:00+0100,12103,10530,0,,,2391
2015-01-28T23:00:00+0100,11029,9654,0,,,2345
2015-01-29T00:00:00+0100,9871,8958,0,,,2267
2015-01-29T01:00:00+0100,9200,8367,0,,,2237
2015-01-29T02:00:00+0100,8860,7989,0,,,2224
2015-01-29T03:00:00+0100,8730,7850,0,,,2118
2015-01-29T04:00:00+0100,8808,7877,0,,,2080
2015-01-29T05:00:00+0100,9310,8220,0,,,2079
2015-01-29T06:00:00+0100,10866,9325,0,,,2066
2015-01-29T07:00:00+0100,13367,10605,0,,,2028
2015-01-29T08:00:00+0100,14787,12419,1,,,1907
2015-01-29T09:00:00+0100,15309,12976,44,,,1759
2015-01-29T10:00:00+0100,15414,13152,133,,,1837
2015-01-29T11:00:00+0100,15427,13324,210,,,1950
2015-01-29T12:00:00+0100,15216,13310,191,,,1978
2015-01-29T13:00:00+0100,15179,13360,170,,,1907
2015-01-29T14:00:00+0100,15120,13299,153,,,1870
2015-01-29T15:00:00+0100,15123,13306,104,,,1537
2015-01-29T16:00:00+0100,15256,13191,34,,,1224
2015-01-29T17:00:00+0100,15963,13412,3,,,959
2015-01-29T18:00:00+0100,15715,12922,0,,,683
2015-01-29T19:00:00+0100,15177,12348,0,,,615
2015-01-29T20:00:00+0100,14348,11731,0,,,444
2015-01-29T21:00:00+0100,13182,11185,0,,,388
2015-01-29T22:00:00+0100,12005,10381,0,,,484
2015-01-29T23:00:00+0100,11034,9575,0,,,326
2015-01-30T00:00:00+0100,10246,8826,0,,,406
2015-01-30T01:00:00+0100,9577,8392,0,,,520
2015-01-30T02:00:00+0100,9199,8103,0,,,404
2015-01-30T03:00:00+0100,9050,8022,0,,,309
2015-01-30T04:00:00+0100,9113,8096,0,,,371
2015-01-30T05:00:00+0100,9593,8488,0,,,237
2015-01-30T06:00:00+0100,11035,9648,0,,,187
2015-01-30T07:00:00+0100,13427,11436,0,,,198
2015-01-30T08:00:00+0100,14872,12960,0,,,212
2015-01-30T09:00:00+0100,15437,13527,7,,,196
2015-01-30T10:00:00+0100,15481,13648,23,,,198
2015-01-30T11:00:00+0100,15339,13712,60,,,205
2015-01-30T12:00:00+0100,14996,13547,123,,,253
2015-01-30T13:00:00+0100,14934,13518,155,,,328
2015-01-30T14:00:00+0100,14958,13355,141,,,404
2015-01-30T15:00:00+0100,14876,13345,94,,,452
2015-01-30T16:00:00+0100,14950,13402,42,,,482
2015-01-30T17:00:00+0100,15679,13763,5,,,646
2015-01-30T18:00:00+0100,15446,13418,0,,,950
2015-01-30T19:00:00+0100,14779,12792,0,,,1042
2015-01-30T20:00:00+0100,13861,12275,0,,,1051
2015-01-30T21:00:00+0100,12753,11612,0,,,951
2015-01-30T22:00:00+0100,11772,10686,0,,,876
2015-01-30T23:00:00+0100,10960,9924,0,,,981
2015-01-31T00:00:00+0100,10086,12019,0,,,891
2015-01-31T01:00:00+0100,9311,11095,0,,,679
2015-01-31T02:00:00+0100,8867,10441,0,,,626
2015-01-31T03:00:00+0100,8666,10189,0,,,528
2015-01-31T04:00:00+0100,8602,10176,0,,,503
2015-01-31T05:00:00+0100,8738,10363,0,,,477
2015-01-31T06:00:00+0100,9278,10969,0,,,481
2015-01-31T07:00:00+0100,10294,11973,0,,,516
2015-01-31T08:00:00+0100,11372,13137,1,,,490
2015-01-31T09:00:00+0100,12463,14018,52,,,424
2015-01-31T10:00:00+0100,12879,14247,172,,,344
2015-01-31T11:00:00+0100,12813,13834,283,,,338
2015-01-31T12:00:00+0100,12637,14281,299,,,259
2015-01-31T13:00:00+0100,12384,13987,247,,,231
2015-01-31T14:00:00+0100,12313,13988,177,,,244
2015-01-31T15:00:00+0100,12209,14123,103,,,224
2015-01-31T16:00:00+0100,12440,14278,38,,,165
2015-01-31T17:00:00+0100,13343,14785,3,,,165
2015-01-31T18:00:00+0100,13776,14486,0,,,253
2015-01-31T19:00:00+0100,13247,13810,0,,,333
2015-01-31T20:00:00+0100,12550,13530,0,,,267
2015-01-31T21:00:00+0100,11723,13037,0,,,240
2015-01-31T22:00:00+0100,11023,12442,0,,,232
2015-01-31T23:00:00+0100,10216,11800,0,,,261
2015-02-01T00:00:00+0100,9303,11100,0,,,312
2015-02-01T01:00:00+0100,8683,10580,0,,,394
2015-02-01T02:00:00+0100,8269,10171,0,,,473
2015-02-01T03:00:00+0100,8070,9992,0,,,595
2015-02-01T04:00:00+0100,7998,9893,0,,,739
2015-02-01T05:00:00+0100,8052,9947,0,,,888
2015-02-01T06:00:00+0100,8322,10278,0,,,914
2015-02-01T07:00:00+0100,8840,10834,0,,,632
2015-02-01T08:00:00+0100,9601,11659,0,,,392
2015-02-01T09:00:00+0100,10426,12446,16,,,370
2015-02-01T10:00:00+0100,11095,13178,40,,,376
2015-02-01T11:00:00+0100,11445,13706,58,,,479
2015-02-01T12:00:00+0100,11643,13935,64,,,502
2015-02-01T13:00:00+0100,11544,13845,62,,,675
2015-02-01T14:00:00+0100,11396,13953,62,,,618
2015-02-01T15:00:00+0100,11195,13955,46,,,757
2015-02-01T16:00:00+0100,11352,13983,21,,,758
2015-02-01T17:00:00+0100,12540,14649,3,,,785
2015-02-01T18:00:00+0100,13288,14580,0,,,879
2015-02-01T19:00:00+0100,12952,14278,0,,,933
2015-02-01T20:00:00+0100,12346,13889,0,,,1013
2015-02-01T21:00:00+0100,11527,13311,0,,,1036
2015-02-01T22:00:00+0100,10783,12623,0,,,1144
2015-02-01T23:00:00+0100,9732,11633,0,,,991
2015-02-02T00:00:00+0100,9223,11105,0,,,952
2015-02-02T01:00:00+0100,8777,10809,0,,,984
2015-02-02T02:00:00+0100,8578,10452,0,,,848
2015-02-02T03:00:00+0100,8543,10361,0,,,1080
2015-02-02T04:00:00+0100,8664,10521,0,,,938
2015-02-02T05:00:00+0100,9234,11152,0,,,912
2015-02-02T06:00:00+0100,10865,12587,0,,,905
2015-02-02T07:00:00+0100,13409,14833,0,,,928
2015-02-02T08:00:00+0100,14723,16807,2,,,922
2015-02-02T09:00:00+0100,15250,17544,45,,,825
2015-02-02T10:00:00+0100,15429,17655,136,858,86,772
2015-02-02T11:00:00+0100,15484,17838,234,,,755
2015-02-02T12:00:00+0100,15161,17737,247,,,922
2015-02-02T13:00:00+0100,15150,17699,225,,,901
2015-02-02T14:00:00+0100,15018,17454,190,,,798
2015-02-02T15:00:00+0100,15019,17439,122,,,793
2015-02-02T16:00:00+0100,15130,17280,53,,,718
2015-02-02T17:00:00+0100,15713,17659,6,,,687
2015-02-02T18:00:00+0100,15748,17142,0,,,554
2015-02-02T19:00:00+0100,15229,16421,0,513,51,462
2015-02-02T20:00:00+0100,14350,15764,0,,,452
2015-02-02T21:00:00+0100,13273,14810,0,,,425
2015-02-02T22:00:00+0100,12066,13729,0,,,356
2015-02-02T23:00:00+0100,10911,12782,0,,,270
2015-02-03T00:00:00+0100,9751,9765,0,,,239
2015-02-03T01:00:00+0100,9154,9154,0,,,208
2015-02-03T02:00:00+0100,8847,8812,0,,,197
2015-02-03T03:00:00+0100,8770,8725,0,,,189
2015-02-03T04:00:00+0100,8832,8806,0,,,216
2015-02-03T05:00:00+0100,9327,9303,0,,,181
2015-02-03T06:00:00+0100,10852,10847,0,,,150
2015-02-03T07:00:00+0100,13370,13319,0,,,95
2015-02-03T08:00:00+0100,14664,14806,2,,,88
2015-02-03T09:00:00+0100,15103,15238,34,,,110
2015-02-03T10:00:00+0100,15062,15315,104,,,53
2015-02-03T11:00:00+0100,14876,15358,202,,,121
2015-02-03T12:00:00+0100,14523,15112,264,,,115
2015-02-03T13:00:00+0100,14466,15123,216,,,95
2015-02-03T14:00:00+0100,14348,15031,162,,,
2015-02-03T15:00:00+0100,14341,14948,132,,,
2015-02-03T16:00:00+0100,14581,15099,74,,,
2015-02-03T17:00:00+0100,15254,15929,12,,,574
2015-02-03T18:00:00+0100,15407,15521,0,,,
2015-02-03T19:00:00+0100,14898,14968,0,,,
2015-02-03T20:00:00+0100,14039,14099,0,,,
2015-02-03T21:00:00+0100,13029,13076,0,,,
2015-02-03T22:00:00+0100,11807,11852,0,,,265
2015-02-03T23:00:00+0100,10682,10786,0,,,
2015-02-04T00:00:00+0100,9962,9864,0,,,
2015-02-04T01:00:00+0100,9372,9218,0,,,
2015-02-04T02:00:00+0100,9104,8910,0,,,
2015-02-04T03:00:00+0100,8999,8796,0,,,
2015-02-04T04:00:00+0100,9081,8857,0,,,
2015-02-04T05:00:00+0100,9576,9335,0,,,270
2015-02-04T06:00:00+0100,11050,10863,0,,,
2015-02-04T07:00:00+0100,13610,13421,0,,,
2015-02-04T08:00:00+0100,14919,15044,5,,,
2015-02-04T09:00:00+0100,15371,15494,76,,,
2015-02-04T10:00:00+0100,15323,15622,228,,,159
2015-02-04T11:00:00+0100,15141,15652,386,,,135
2015-02-04T12:00:00+0100,14890,15515,442,,,138
2015-02-04T13:00:00+0100,14862,15526,391,,,230
2015-02-04T14:00:00+0100,14884,15452,286,,,413
2015-02-04T15:00:00+0100,14838,15345,189,,,379
2015-02-04T16:00:00+0100,14989,15447,85,,,268
2015-02-04T17:00:00+0100,15562,16262,12,,,228
2015-02-04T18:00:00+0100,15717,15755,0,,,188
2015-02-04T19:00:00+0100,15217,15140,0,,,166
2015-02-04T20:00:00+0100,14331,14223,0,,,125
2015-02-04T21:00:00+0100,13292,13193,0,,,78
2015-02-04T22:00:00+0100,12160,12015,0,,,84
2015-02-04T23:00:00+0100,11107,10947,0,,,85
2015-02-05T00:00:00+0100,9921,11280,0,,,78
2015-02-05T01:00:00+0100,9340,10575,0,,,71
2015-02-05T02:00:00+0100,9031,10162,0,,,71
2015-02-05T03:00:00+0100,8906,10021,0,,,59
2015-02-05T04:00:00+0100,8972,10092,0,,,66
2015-02-05T05:00:00+0100,9398,10590,0,,,128
2015-02-05T06:00:00+0100,10887,12027,0,,,188
2015-02-05T07:00:00+0100,13405,14434,0,,,190
2015-02-05T08:00:00+0100,14699,16444,3,,,349
2015-02-05T09:00:00+0100,15271,17070,38,,,386
2015-02-05T10:00:00+0100,15415,17290,102,,,363
2015-02-05T11:00:00+0100,15318,17381,192,,,397
2015-02-05T12:00:00+0100,14928,17192,243,,,550
2015-02-05T13:00:00+0100,14884,17162,249,,,677
2015-02-05T14:00:00+0100,14877,17046,194,,,728
2015-02-05T15:00:00+0100,14861,17175,115,,,812
2015-02-05T16:00:00+0100,14968,17286,52,,,833
2015-02-05T17:00:00+0100,15416,17826,7,,,757
2015-02-05T18:00:00+0100,15730,17426,0,,,792
2015-02-05T19:00:00+0100,15267,16804,0,,,1098
2015-02-05T20:00:00+0100,14411,16074,0,,,1240
2015-02-05T21:00:00+0100,13207,15247,0,,,1258
2015-02-05T22:00:00+0100,11968,14098,0,,,1329
2015-02-05T23:00:00+0100,10973,12969,0,,,1395
2015-02-06T00:00:00+0100,10174,12165,0,,,1389
2015-02-06T01:00:00+0100,9511,11628,0,,,1379
2015-02-06T02:00:00+0100,9157,11226,0,,,1358
2015-02-06T03:00:00+0100,9063,11075,0,,,1403
2015-02-06T04:00:00+0100,9144,11120,0,,,1418
2015-02-06T05:00:00+0100,9605,11609,0,,,1366
2015-02-06T06:00:00+0100,11121,13033,0,,,1386
2015-02-06T07:00:00+0100,13585,15337,0,,,1338
2015-02-06T08:00:00+0100,14875,17181,4,,,1392
2015-02-06T09:00:00+0100,15413,17857,58,,,1275
2015-02-06T10:00:00+0100,15346,17986,143,,,1236
2015-02-06T11:00:00+0100,15113,17838,288,,,1167
2015-02-06T12:00:00+0100,14707,17496,396,,,1073
2015-02-06T13:00:00+0100,14561,17381,446,,,1088
2015-02-06T14:00:00+0100,14411,17214,420,,,1145
2015-02-06T15:00:00+0100,14336,17047,308,,,1153
2015-02-06T16:00:00+0100,14476,17079,142,,,1022
2015-02-06T17:00:00+0100,14991,17576,20,,,879
2015-02-06T18:00:00+0100,15476,17121,0,,,847
2015-02-06T19:00:00+0100,14894,16261,0,,,849
2015-02-06T20:00:00+0100,13954,15416,0,,,823
2015-02-06T21:00:00+0100,12852,14316,0,,,692
2015-02-06T22:00:00+0100,11819,13203,0,,,665
2015-02-06T23:00:00+0100,10958,12458,0,,,512
2015-02-07T00:00:00+0100,10091,12738,0,,,403
2015-02-07T01:00:00+0100,9389,11895,0,,,316
2015-02-07T02:00:00+0100,8984,11262,0,,,243
2015-02-07T03:00:00+0100,8756,11058,0,,,192
2015-02-07T04:00:00+0100,8706,11082,0,,,127
2015-02-07T05:00:00+0100,8833,11278,0,,,147
2015-02-07T06:00:00+0100,9407,11866,0,,,151
2015-02-07T07:00:00+0100,10455,12773,0,,,129
2015-02-07T08:00:00+0100,11461,13778,11,,,184
2015-02-07T09:00:00+0100,12582,14670,122,,,178
2015-02-07T10:00:00+0100,13091,14935,303,,,209
2015-02-07T11:00:00+0100,13115,14453,441,,,275
2015-02-07T12:00:00+0100,12987,14857,451,,,277
2015-02-07T13:00:00+0100,12726,14509,376,,,478
2015-02-07T14:00:00+0100,12576,14525,314,,,720
2015-02-07T15:00:00+0100,12411,14684,158,,,924
2015-02-07T16:00:00+0100,12527,14977,52,,,1005
2015-02-07T17:00:00+0100,13240,15408,8,,,1090
2015-02-07T18:00:00+0100,13712,15349,0,,,1087
2015-02-07T19:00:00+0100,13187,14562,0,,,1352
2015-02-07T20:00:00+0100,12466,14079,0,,,1648
2015-02-07T21:00:00+0100,11624,13594,0,,,1825
2015-02-07T22:00:00+0100,10921,12991,0,,,1932
2015-02-07T23:00:00+0100,10131,12349,0,,,2018
2015-02-08T00:00:00+0100,9421,11792,0,,,2117
2015-02-08T01:00:00+0100,8785,11349,0,,,2136
2015-02-08T02:00:00+0100,8391,10934,0,,,2211
2015-02-08T03:00:00+0100,8191,10764,0,,,2060
2015-02-08T04:00:00+0100,8105,10654,0,,,2130
2015-02-08T05:00:00+0100,8160,10685,0,,,2207
2015-02-08T06:00:00+0100,8464,11014,0,,,2098
2015-02-08T07:00:00+0100,9025,11524,0,,,2160
2015-02-08T08:00:00+0100,9674,12370,3,,,2127
2015-02-08T09:00:00+0100,10613,13064,33,,,2157
2015-02-08T10:00:00+0100,11167,13699,79,,,1942
2015-02-08T11:00:00+0100,11350,14317,138,,,1822
2015-02-08T12:00:00+0100,11464,14573,246,,,1609
2015-02-08T13:00:00+0100,11291,14648,259,,,1381
2015-02-08T14:00:00+0100,11029,14937,260,,,958
2015-02-08T15:00:00+0100,10944,14730,208,,,619
2015-02-08T16:00:00+0100,11146,14682,116,,,351
2015-02-08T17:00:00+0100,12190,15059,20,,,349
2015-02-08T18:00:00+0100,13295,15265,0,,,624
2015-02-08T19:00:00+0100,13040,14798,0,,,834
2015-02-08T20:00:00+0100,12449,14564,0,,,996
2015-02-08T21:00:00+0100,11649,13636,0,,,1113
2015-02-08T22:00:00+0100,10830,12842,0,,,1142
2015-02-08T23:00:00+0100,9841,12077,0,,,1214
2015-02-09T00:00:00+0100,8845,11678,0,,,1301
2015-02-09T01:00:00+0100,8364,11444,0,,,1360
2015-02-09T02:00:00+0100,8162,11258,0,,,1102
2015-02-09T03:00:00+0100,8123,11107,0,,,1080
2015-02-09T04:00:00+0100,8229,11197,0,,,943
2015-02-09T05:00:00+0100,8762,11788,0,,,859
2015-02-09T06:00:00+0100,10392,13247,0,,,980
2015-02-09T07:00:00+0100,12962,15569,0,,,1030
2015-02-09T08:00:00+0100,14280,17516,1,,,964
2015-02-09T09:00:00+0100,14862,18168,27,,,972
2015-02-09T10:00:00+0100,15026,18367,83,,,924
2015-02-09T11:00:00+0100,15126,18492,100,,,813
2015-02-09T12:00:00+0100,14922,18370,87,,,925
2015-02-09T13:00:00+0100,15027,18250,76,,,919
2015-02-09T14:00:00+0100,14900,18033,59,,,872
2015-02-09T15:00:00+0100,14802,17932,34,,,839
2015-02-09T16:00:00+0100,14840,17853,14,,,780
2015-02-09T17:00:00+0100,15231,18168,2,,,799
2015-02-09T18:00:00+0100,15271,17987,0,,,818
2015-02-09T19:00:00+0100,14769,17314,0,,,833
2015-02-09T20:00:00+0100,13855,16554,0,,,820
2015-02-09T21:00:00+0100,12776,15424,0,,,831
2015-02-09T22:00:00+0100,11597,14360,0,,,800
2015-02-09T23:00:00+0100,10502,13449,0,,,788
